5D358CDAED0D
source,time,hwid,type,samples,maxRSSI,mean,stddev
5D358CDAED0D,1502475597,9A34ECDEA99E,2,29,-58,-59.1379,0.515762
5D358CDAED0D,1502475597,DAD655CD510A,2,20,-54,-54.75,0.444261
5D358CDAED0D,1502475597,6392B6C5FB53,2,30,-43,-43.8333,0.379048
5D358CDAED0D,1502475597,459F7A08D5D7,2,26,-76,-79.8462,3.22108
5D358CDAED0D,1502475597,9A34ECDEA99E,2,29,-58,-59.1379,0.515762
5D358CDAED0D,1502475597,DAD655CD510A,2,20,-54,-54.75,0.444261
5D358CDAED0D,1502475597,6392B6C5FB53,2,30,-43,-43.8333,0.379048
5D358CDAED0D,1502475597,459F7A08D5D7,2,26,-76,-79.8462,3.22108
5D358CDAED0D,1502475657,9A34ECDEA99E,2,30,-55,-58.1333,0.860367
5D358CDAED0D,1502475657,DAD655CD510A,2,20,-54,-54.65,0.745159
5D358CDAED0D,1502475657,6392B6C5FB53,2,29,-40,-42.931,0.65088
5D358CDAED0D,1502475657,F9632B2DFC58,2,28,-69,-69.75,0.645497
5D358CDAED0D,1502475657,9A34ECDEA99E,2,30,-55,-58.1333,0.860367
5D358CDAED0D,1502475657,DAD655CD510A,2,20,-54,-54.65,0.745159
5D358CDAED0D,1502475657,6392B6C5FB53,2,29,-40,-42.931,0.65088
5D358CDAED0D,1502475657,F9632B2DFC58,2,28,-69,-69.75,0.645497
5D358CDAED0D,1502475717,DAD655CD510A,2,21,-53,-54.0476,0.384212
5D358CDAED0D,1502475717,6392B6C5FB53,2,30,-43,-43.3,0.534983
5D358CDAED0D,1502475717,459F7A08D5D7,2,29,-65,-69.4483,4.61818
5D358CDAED0D,1502475717,F9632B2DFC58,2,26,-69,-70.8846,1.10732
5D358CDAED0D,1502475717,DAD655CD510A,2,21,-53,-54.0476,0.384212
5D358CDAED0D,1502475717,6392B6C5FB53,2,30,-43,-43.3,0.534983
5D358CDAED0D,1502475717,459F7A08D5D7,2,29,-65,-69.4483,4.61818
5D358CDAED0D,1502475717,F9632B2DFC58,2,26,-69,-70.8846,1.10732
5D358CDAED0D,1502475777,DAD655CD510A,2,20,-53,-54.45,0.825578
5D358CDAED0D,1502475777,6392B6C5FB53,2,30,-42,-43.5667,0.568321
5D358CDAED0D,1502475777,459F7A08D5D7,2,29,-65,-66.1724,0.710582
5D358CDAED0D,1502475777,9A34ECDEA99E,2,30,-56,-57.1333,0.434173
5D358CDAED0D,1502475777,DAD655CD510A,2,20,-53,-54.45,0.825578
5D358CDAED0D,1502475777,6392B6C5FB53,2,30,-42,-43.5667,0.568321
5D358CDAED0D,1502475777,459F7A08D5D7,2,29,-65,-66.1724,0.710582
5D358CDAED0D,1502475777,9A34ECDEA99E,2,30,-56,-57.1333,0.434173
5D358CDAED0D,1502475837,DAD655CD510A,2,18,-53,-55.0,1.53393
5D358CDAED0D,1502475837,6392B6C5FB53,2,29,-43,-43.8276,0.384425
5D358CDAED0D,1502475837,459F7A08D5D7,2,26,-65,-66.6538,1.29437
5D358CDAED0D,1502475837,9A34ECDEA99E,2,30,-56,-58.0333,0.927858
5D358CDAED0D,1502475837,DAD655CD510A,2,18,-53,-55.0,1.53393
5D358CDAED0D,1502475837,6392B6C5FB53,2,29,-43,-43.8276,0.384425
5D358CDAED0D,1502475837,459F7A08D5D7,2,26,-65,-66.6538,1.29437
5D358CDAED0D,1502475837,9A34ECDEA99E,2,30,-56,-58.0333,0.927858
5D358CDAED0D,1502475897,DAD655CD510A,2,18,-54,-54.2778,0.460888
5D358CDAED0D,1502475897,6392B6C5FB53,2,30,-44,-44.0333,0.182574
5D358CDAED0D,1502475897,459F7A08D5D7,2,27,-65,-66.5556,0.640514
5D358CDAED0D,1502475897,9A34ECDEA99E,2,25,-57,-58.32,0.556776
5D358CDAED0D,1502475897,DAD655CD510A,2,18,-54,-54.2778,0.460888
5D358CDAED0D,1502475897,6392B6C5FB53,2,30,-44,-44.0333,0.182574
5D358CDAED0D,1502475897,459F7A08D5D7,2,27,-65,-66.5556,0.640514
5D358CDAED0D,1502475897,9A34ECDEA99E,2,25,-57,-58.32,0.556776
5D358CDAED0D,1502475957,DAD655CD510A,2,20,-53,-53.7,0.57124
5D358CDAED0D,1502475957,6392B6C5FB53,2,29,-43,-44.1379,0.87522
5D358CDAED0D,1502475957,459F7A08D5D7,2,30,-65,-66.8667,1.97804
5D358CDAED0D,1502475957,9A34ECDEA99E,2,30,-57,-57.5,0.629723
5D358CDAED0D,1502475957,DAD655CD510A,2,20,-53,-53.7,0.57124
5D358CDAED0D,1502475957,6392B6C5FB53,2,29,-43,-44.1379,0.87522
5D358CDAED0D,1502475957,459F7A08D5D7,2,30,-65,-66.8667,1.97804
5D358CDAED0D,1502475957,9A34ECDEA99E,2,30,-57,-57.5,0.629723
5D358CDAED0D,1502476017,DAD655CD510A,2,20,-53,-54.3,0.656947
5D358CDAED0D,1502476017,6392B6C5FB53,2,30,-43,-43.5667,0.504008
5D358CDAED0D,1502476017,9A34ECDEA99E,2,29,-57,-58.2069,0.559293
5D358CDAED0D,1502476017,F9632B2DFC58,2,25,-70,-71.28,0.737111
5D358CDAED0D,1502476017,DAD655CD510A,2,20,-53,-54.3,0.656947
5D358CDAED0D,1502476017,6392B6C5FB53,2,30,-43,-43.5667,0.504008
5D358CDAED0D,1502476017,9A34ECDEA99E,2,29,-57,-58.2069,0.559293
5D358CDAED0D,1502476017,F9632B2DFC58,2,25,-70,-71.28,0.737111
5D358CDAED0D,1502476077,DAD655CD510A,2,20,-55,-55.85,0.587143
5D358CDAED0D,1502476077,6392B6C5FB53,2,29,-42,-42.931,0.593478
5D358CDAED0D,1502476077,459F7A08D5D7,2,28,-63,-66.9643,1.10494
5D358CDAED0D,1502476077,F9632B2DFC58,2,26,-70,-72.4231,1.55365
5D358CDAED0D,1502476077,DAD655CD510A,2,20,-55,-55.85,0.587143
5D358CDAED0D,1502476077,6392B6C5FB53,2,29,-42,-42.931,0.593478
5D358CDAED0D,1502476077,459F7A08D5D7,2,28,-63,-66.9643,1.10494
5D358CDAED0D,1502476077,F9632B2DFC58,2,26,-70,-72.4231,1.55365
5D358CDAED0D,1502476137,DAD655CD510A,2,19,-55,-56.5789,0.768533
5D358CDAED0D,1502476137,6392B6C5FB53,2,30,-41,-43.0,0.525225
5D358CDAED0D,1502476137,459F7A08D5D7,2,28,-66,-67.8929,1.06595
5D358CDAED0D,1502476137,9A34ECDEA99E,2,28,-57,-58.3571,0.621485
5D358CDAED0D,1502476137,DAD655CD510A,2,19,-55,-56.5789,0.768533
5D358CDAED0D,1502476137,6392B6C5FB53,2,30,-41,-43.0,0.525225
5D358CDAED0D,1502476137,459F7A08D5D7,2,28,-66,-67.8929,1.06595
5D358CDAED0D,1502476137,9A34ECDEA99E,2,28,-57,-58.3571,0.621485
5D358CDAED0D,1502476197,DAD655CD510A,2,19,-55,-56.7895,0.787325
5D358CDAED0D,1502476197,6392B6C5FB53,2,30,-42,-43.3667,0.556053
5D358CDAED0D,1502476197,459F7A08D5D7,2,28,-66,-67.6786,0.669636
5D358CDAED0D,1502476197,9A34ECDEA99E,2,30,-58,-59.0667,0.583293
5D358CDAED0D,1502476197,DAD655CD510A,2,19,-55,-56.7895,0.787325
5D358CDAED0D,1502476197,6392B6C5FB53,2,30,-42,-43.3667,0.556053
5D358CDAED0D,1502476197,459F7A08D5D7,2,28,-66,-67.6786,0.669636
5D358CDAED0D,1502476197,9A34ECDEA99E,2,30,-58,-59.0667,0.583293
5D358CDAED0D,1502476257,DAD655CD510A,2,18,-54,-54.8889,0.758396
5D358CDAED0D,1502476257,6392B6C5FB53,2,29,-43,-43.2759,0.45486
5D358CDAED0D,1502476257,459F7A08D5D7,2,29,-66,-67.5517,0.631674
5D358CDAED0D,1502476257,9A34ECDEA99E,2,28,-59,-59.2857,0.460043
5D358CDAED0D,1502476257,DAD655CD510A,2,18,-54,-54.8889,0.758396
5D358CDAED0D,1502476257,6392B6C5FB53,2,29,-43,-43.2759,0.45486
5D358CDAED0D,1502476257,459F7A08D5D7,2,29,-66,-67.5517,0.631674
5D358CDAED0D,1502476257,9A34ECDEA99E,2,28,-59,-59.2857,0.460043
5D358CDAED0D,1502476317,DAD655CD510A,2,20,-54,-55.45,0.686333
5D358CDAED0D,1502476317,6392B6C5FB53,2,30,-43,-43.2,0.406838
5D358CDAED0D,1502476317,459F7A08D5D7,2,30,-66,-67.2333,0.727932
5D358CDAED0D,1502476317,9A34ECDEA99E,2,29,-58,-59.0,0.46291
5D358CDAED0D,1502476317,DAD655CD510A,2,20,-54,-55.45,0.686333
5D358CDAED0D,1502476317,6392B6C5FB53,2,30,-43,-43.2,0.406838
5D358CDAED0D,1502476317,459F7A08D5D7,2,30,-66,-67.2333,0.727932
5D358CDAED0D,1502476317,9A34ECDEA99E,2,29,-58,-59.0,0.46291
5D358CDAED0D,1502476377,DAD655CD510A,2,20,-54,-55.4,0.598243
5D358CDAED0D,1502476377,6392B6C5FB53,2,30,-42,-42.9333,0.253708
5D358CDAED0D,1502476377,459F7A08D5D7,2,28,-66,-67.7143,0.9759
5D358CDAED0D,1502476377,9A34ECDEA99E,2,30,-58,-58.4333,0.504006
