9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502291895, '94DC6692F976', 3, 30, -58, -58.79999923706055, 0.610257625579834)]]
[[ (1502291955, '459F7A08D5D7', 2, 29, -71, -73.24138641357422, 1.0574599504470825)
  (1502291955, 'DAD655CD510A', 2, 29, -62, -63.275856018066406, 0.6489847898483276)
  (1502291955, '5D358CDAED0D', 2, 30, -59, -60.666664123535156, 0.8022950291633606)
  (1502291955, '94DC6692F976', 3, 30, -57, -58.23333740234375, 0.7738566398620605)]]
[[ (1502292015, '459F7A08D5D7', 2, 28, -73, -74.10713958740234, 0.9560440182685852)
  (1502292015, 'DAD655CD510A', 2, 30, -61, -62.83332824707031, 0.8339080810546875)
  (1502292015, '5D358CDAED0D', 2, 30, -57, -59.66666793823242, 0.8441819548606873)
  (1502292015, '94DC6692F976', 3, 30, -54, -59.000003814697266, 1.5756769180297852)]]
[[ (1502292075, '459F7A08D5D7', 2, 27, -73, -73.59258270263672, 0.5723953247070312)
  (1502292075, 'DAD655CD510A', 2, 29, -63, -63.27586364746094, 0.4548584520816803)
  (1502292075, '5D358CDAED0D', 2, 30, -60, -60.900001525878906, 0.547722339630127)
  (1502292075, '94DC6692F976', 3, 30, -58, -59.20000457763672, 0.8866822719573975)]]
[[ (1502292135, '459F7A08D5D7', 2, 28, -70, -72.60714721679688, 0.9164839386940002)
  (1502292135, 'DAD655CD510A', 2, 29, -62, -63.34482955932617, 0.897452175617218)
  (1502292135, '5D358CDAED0D', 2, 29, -58, -60.7241325378418, 0.8407717943191528)
  (1502292135, '94DC6692F976', 3, 30, -57, -59.266666412353516, 1.142693281173706)]]
[[ (1502292195, 'DAD655CD510A', 2, 29, -63, -63.51724624633789, 0.6876802444458008)
  (1502292195, '5D358CDAED0D', 2, 30, -60, -60.900001525878906, 0.6074262261390686)
  (1502292195, '94DC6692F976', 3, 28, -58, -59.07142639160156, 0.7663559913635254)
  (1502292195, '6392B6C5FB53', 2, 30, -66, -71.03333282470703, 2.2816109657287598)]]
[[ (1502292255, '459F7A08D5D7', 2, 30, -70, -71.73333740234375, 0.6914910078048706)
  (1502292255, 'DAD655CD510A', 2, 30, -63, -63.56666946411133, 0.5040069818496704)
  (1502292255, '5D358CDAED0D', 2, 30, -60, -60.93333053588867, 0.44977661967277527)
  (1502292255, '94DC6692F976', 3, 30, -57, -58.46666717529297, 0.7760792970657349)]]
[[(1502292315, '459F7A08D5D7', 2, 28, -69, -71.0, 0.6085795164108276)
  (1502292315, 'DAD655CD510A', 2, 30, -63, -63.833335876464844, 0.6477222442626953)
  (1502292315, '5D358CDAED0D', 2, 30, -60, -61.53333282470703, 0.7760791182518005)
  (1502292315, '94DC6692F976', 3, 29, -57, -58.75862121582031, 0.7862731218338013)]]
[[ (1502292375, '459F7A08D5D7', 2, 27, -72, -76.25926208496094, 2.955994129180908)
  (1502292375, 'DAD655CD510A', 2, 30, -62, -64.03334045410156, 1.4499287605285645)
  (1502292375, '5D358CDAED0D', 2, 30, -59, -60.70000076293945, 1.2905490398406982)
  (1502292375, '94DC6692F976', 3, 30, -56, -58.9666633605957, 1.1290308237075806)]]
[[ (1502292435, '459F7A08D5D7', 2, 30, -72, -74.39999389648438, 1.0699684619903564)
  (1502292435, 'DAD655CD510A', 2, 28, -65, -65.49999237060547, 0.5773517489433289)
  (1502292435, '5D358CDAED0D', 2, 29, -59, -60.862064361572266, 0.6930332183837891)
  (1502292435, '94DC6692F976', 3, 30, -55, -58.66666793823242, 1.061336636543274)]]
[[ (1502292495, '459F7A08D5D7', 2, 27, -75, -78.25926971435547, 2.049252986907959)
  (1502292495, 'DAD655CD510A', 2, 28, -65, -66.03571319580078, 0.692934513092041)
  (1502292495, '5D358CDAED0D', 2, 30, -59, -60.766666412353516, 0.9352607131004333)
  (1502292495, '94DC6692F976', 3, 30, -58, -59.73333740234375, 1.2015314102172852)]]
[[ (1502292555, '459F7A08D5D7', 2, 26, -73, -77.88460540771484, 2.454822063446045)
  (1502292555, 'DAD655CD510A', 2, 30, -63, -66.13333892822266, 1.4793593883514404)
  (1502292555, '5D358CDAED0D', 2, 30, -58, -60.233333587646484, 0.8976331949234009)
  (1502292555, '94DC6692F976', 3, 30, -58, -60.366668701171875, 1.0980654954910278)]]
[[ (1502292615, '459F7A08D5D7', 2, 25, -73, -74.20000457763672, 0.7637622356414795)
  (1502292615, 'DAD655CD510A', 2, 30, -65, -66.5, 0.900190532207489)
  (1502292615, '5D358CDAED0D', 2, 30, -58, -60.13333511352539, 0.9732034206390381)
  (1502292615, '94DC6692F976', 3, 30, -58, -59.39999771118164, 1.101723074913025)]]
[[(1502292675, '459F7A08D5D7', 2, 30, -72, -74.5, 1.3582439422607422)
  (1502292675, 'DAD655CD510A', 2, 29, -64, -66.03447723388672, 0.9813522696495056)
  (1502292675, '5D358CDAED0D', 2, 30, -59, -60.03333282470703, 0.7648910880088806)
  (1502292675, '94DC6692F976', 3, 30, -59, -61.43333435058594, 1.4064695835113525)]]
[[ (1502292735, '459F7A08D5D7', 2, 28, -72, -74.3214340209961, 0.9833265542984009)
  (1502292735, 'DAD655CD510A', 2, 29, -63, -64.17240905761719, 0.848063588142395)
  (1502292735, '5D358CDAED0D', 2, 30, -58, -59.33332824707031, 0.9222664833068848)
  (1502292735, '94DC6692F976', 3, 30, -58, -59.93333435058594, 1.7406561374664307)]]
[[ (1502292795, '459F7A08D5D7', 2, 27, -73, -75.03704071044922, 2.0843992233276367)
  (1502292795, 'DAD655CD510A', 2, 29, -62, -65.27586364746094, 0.9218207001686096)
  (1502292795, '5D358CDAED0D', 2, 30, -57, -58.900001525878906, 1.1249535083770752)
  (1502292795, '94DC6692F976', 3, 29, -58, -59.862064361572266, 1.2740298509597778)]]
[[ (1502292855, '459F7A08D5D7', 2, 28, -73, -75.71427917480469, 1.150107502937317)
  (1502292855, 'F9632B2DFC58', 2, 27, -73, -78.77777862548828, 2.97855806350708)
  (1502292855, 'DAD655CD510A', 2, 29, -62, -64.75862121582031, 1.2146477699279785)
  (1502292855, '5D358CDAED0D', 2, 30, -58, -59.20000076293945, 1.517712116241455)]]
[[ (1502292855, '459F7A08D5D7', 2, 28, -73, -75.71427917480469, 1.150107502937317)
  (1502292855, 'F9632B2DFC58', 2, 27, -73, -78.77777862548828, 2.97855806350708)
  (1502292855, 'DAD655CD510A', 2, 29, -62, -64.75862121582031, 1.2146477699279785)
  (1502292855, '5D358CDAED0D', 2, 30, -58, -59.20000076293945, 1.517712116241455)]]
[[ (1502292915, '459F7A08D5D7', 2, 30, -74, -75.99999237060547, 0.9097198247909546)
  (1502292915, 'F9632B2DFC58', 2, 30, -71, -74.30001068115234, 3.495323657989502)
  (1502292915, 'DAD655CD510A', 2, 30, -64, -64.69999694824219, 0.53498375415802)
  (1502292915, '5D358CDAED0D', 2, 30, -58, -59.099998474121094, 0.48066142201423645)]]
[[ (1502292975, 'F9632B2DFC58', 2, 28, -70, -72.67857360839844, 1.5166610479354858)
  (1502292975, 'DAD655CD510A', 2, 29, -64, -65.10345458984375, 0.488790363073349)
  (1502292975, '5D358CDAED0D', 2, 30, -56, -58.366668701171875, 0.7183951139450073)
  (1502292975, '94DC6692F976', 3, 30, -57, -58.26666259765625, 0.6914907693862915)]]
[[ (1502293035, 'F9632B2DFC58', 2, 28, -72, -74.57142639160156, 1.4253942966461182)
  (1502293035, '5D358CDAED0D', 2, 30, -55, -58.30000686645508, 0.8366599678993225)
  (1502293035, 'DAD655CD510A', 2, 29, -64, -65.41380310058594, 0.682287871837616)
  (1502293035, '94DC6692F976', 3, 30, -57, -58.83333206176758, 1.1167479753494263)]]
[[ (1502293095, 'F9632B2DFC58', 2, 27, -73, -75.85185241699219, 1.8335270881652832)
  (1502293095, '5D358CDAED0D', 2, 30, -58, -58.46666717529297, 0.5074159502983093)
  (1502293095, 'DAD655CD510A', 2, 29, -65, -65.68965148925781, 0.6037675738334656)
  (1502293095, '94DC6692F976', 3, 30, -57, -58.233333587646484, 0.6260625123977661)]]
[[ (1502293155, 'F9632B2DFC58', 2, 30, -72, -78.50000762939453, 3.5983686447143555)
  (1502293155, '5D358CDAED0D', 2, 30, -58, -58.60000228881836, 0.49827319383621216)
  (1502293155, 'DAD655CD510A', 2, 29, -65, -65.75862884521484, 0.5766385793685913)
  (1502293155, '94DC6692F976', 3, 30, -57, -58.400001525878906, 0.7239739298820496)]]
[[ (1502293215, 'F9632B2DFC58', 2, 27, -65, -69.66667175292969, 3.3050107955932617)
  (1502293215, '5D358CDAED0D', 2, 30, -58, -59.03333282470703, 0.6149469614028931)
  (1502293215, 'DAD655CD510A', 2, 29, -65, -65.79309844970703, 0.5592917799949646)
  (1502293215, '94DC6692F976', 3, 30, -57, -58.73332977294922, 0.7396786212921143)]]
[[ (1502293275, 'F9632B2DFC58', 2, 30, -65, -65.9666748046875, 1.3257029056549072)
  (1502293275, '5D358CDAED0D', 2, 30, -59, -59.46666717529297, 0.7302970290184021)
  (1502293275, 'DAD655CD510A', 2, 30, -66, -66.50000762939453, 0.6297245025634766)
  (1502293275, '94DC6692F976', 3, 30, -59, -60.23332977294922, 1.0063018798828125)]]
[[ (1502293335, 'F9632B2DFC58', 2, 29, -65, -67.82759094238281, 2.0012292861938477)
  (1502293335, '5D358CDAED0D', 2, 30, -58, -59.46666717529297, 0.9371030330657959)
  (1502293335, 'DAD655CD510A', 2, 29, -64, -64.93103790283203, 0.9231559634208679)
  (1502293335, '94DC6692F976', 3, 30, -57, -59.000003814697266, 1.2317633628845215)]]
[[ (1502293395, '5D358CDAED0D', 2, 30, -58, -59.666664123535156, 1.0283348560333252)
  (1502293395, 'DAD655CD510A', 2, 29, -63, -64.4827651977539, 0.7377912402153015)
  (1502293395, '94DC6692F976', 3, 29, -58, -60.37931823730469, 1.3993271589279175)
