459F7A08D5D7
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502380887, '9A34ECDEA99E', 2, 24, -72, -75.33332824707031, 2.5309667587280273)]]
[[ (1502380947, '5D358CDAED0D', 2, 26, -71, -80.30769348144531, 6.329416275024414)
  (1502380947, 'DAD655CD510A', 2, 30, -67, -71.0999984741211, 2.8689780235290527)
  (1502380947, '9A34ECDEA99E', 2, 28, -71, -74.28571319580078, 1.4871584177017212)
  (1502380947, 'F9632B2DFC58', 2, 23, -80, -83.65218353271484, 2.7404160499572754)]]
[[ (1502381007, '6392B6C5FB53', 2, 30, -65, -68.36666870117188, 2.4138009548187256)
  (1502381007, 'DAD655CD510A', 2, 29, -63, -71.86207580566406, 5.221688747406006)
  (1502381007, '9A34ECDEA99E', 2, 29, -71, -76.62069702148438, 4.109340190887451)
  (1502381007, 'F9632B2DFC58', 2, 20, -81, -85.70001220703125, 2.5360569953918457)]]
[[ (1502381067, '6392B6C5FB53', 2, 30, -62, -65.06666564941406, 1.8181710243225098)
  (1502381067, '5D358CDAED0D', 2, 29, -66, -67.51725006103516, 1.478916883468628)
  (1502381067, 'DAD655CD510A', 2, 28, -61, -65.35713958740234, 1.9853956699371338)
  (1502381067, '9A34ECDEA99E', 2, 25, -75, -78.08000183105469, 2.8565711975097656)]]
[[ (1502381127, '6392B6C5FB53', 2, 23, -62, -69.5652084350586, 3.859185218811035)
  (1502381127, '5D358CDAED0D', 2, 25, -66, -68.80001068115234, 2.677062749862671)
  (1502381127, 'DAD655CD510A', 2, 23, -60, -63.86957550048828, 2.4735777378082275)
  (1502381127, '9A34ECDEA99E', 2, 14, -74, -78.21427917480469, 2.6070477962493896)]]
[[ (1502381187, 'DAD655CD510A', 2, 27, -61, -67.66667175292969, 3.7519216537475586)
  (1502381187, 'F9632B2DFC58', 2, 15, -81, -85.66667175292969, 3.5590248107910156)
  (1502381187, '6392B6C5FB53', 2, 24, -65, -69.04165649414062, 3.085434913635254)
  (1502381187, '5D358CDAED0D', 2, 25, -64, -69.36000061035156, 3.6386828422546387)]]
[[ (1502381247, '5D358CDAED0D', 2, 25, -66, -71.79999542236328, 3.0276496410369873)
  (1502381247, '6392B6C5FB53', 2, 23, -64, -68.39130401611328, 3.538607358932495)
  (1502381247, 'F9632B2DFC58', 2, 14, -83, -86.78572082519531, 2.486227035522461)
  (1502381247, '9A34ECDEA99E', 2, 20, -76, -80.50000762939453, 4.454448699951172)]]
[[ (1502381307, '6392B6C5FB53', 2, 30, -63, -68.33332824707031, 2.8807711601257324)
