9A34ECDEA99E
time,hwid,type,samples,maxRSSI,mean,stddev
  (1502379855, '6392B6C5FB53', 2, 29, -64, -66.68965148925781, 1.198320984840393)
  (1502379855, 'DAD655CD510A', 2, 28, -68, -68.89285278320312, 0.4973464012145996)]]
[[ (1502379855, '5D358CDAED0D', 2, 30, -57, -58.06666946411133, 0.5832923054695129)
  (1502379855, '459F7A08D5D7', 2, 25, -76, -77.12000274658203, 0.9273611903190613)
  (1502379855, '6392B6C5FB53', 2, 29, -64, -66.68965148925781, 1.198320984840393)
  (1502379855, 'DAD655CD510A', 2, 28, -68, -68.89285278320312, 0.4973464012145996)]]
[[ (1502379915, '5D358CDAED0D', 2, 30, -52, -57.69999313354492, 1.149212121963501)
  (1502379915, '459F7A08D5D7', 2, 28, -77, -78.0, 1.0183489322662354)
  (1502379915, '6392B6C5FB53', 2, 28, -66, -66.64285278320312, 0.8261592984199524)
  (1502379915, 'DAD655CD510A', 2, 30, -66, -68.0666732788086, 1.4605951309204102)]]
[[ (1502379975, '5D358CDAED0D', 2, 30, -57, -57.866668701171875, 0.4341721534729004)
  (1502379975, '459F7A08D5D7', 2, 28, -76, -77.28572082519531, 0.8967904448509216)
  (1502379975, '6392B6C5FB53', 2, 30, -65, -67.30000305175781, 1.622046947479248)
  (1502379975, 'DAD655CD510A', 2, 29, -67, -68.72412109375, 0.7971607446670532)]]
[[ (1502380035, '5D358CDAED0D', 2, 30, -57, -57.733333587646484, 0.5208308100700378)
  (1502380035, '459F7A08D5D7', 2, 27, -75, -76.11109924316406, 0.8915584087371826)
  (1502380035, '6392B6C5FB53', 2, 29, -65, -67.17240905761719, 2.31561541557312)
  (1502380035, 'DAD655CD510A', 2, 29, -66, -68.34483337402344, 0.9364004135131836)]]
[[ (1502380095, 'F9632B2DFC58', 2, 29, -68, -70.24137878417969, 1.299867868423462)
  (1502380095, '5D358CDAED0D', 2, 30, -57, -57.900001525878906, 0.305128812789917)
  (1502380095, '459F7A08D5D7', 2, 29, -77, -78.17240905761719, 0.7105824947357178)
  (1502380095, '6392B6C5FB53', 2, 28, -66, -68.35714721679688, 0.9511899352073669)]]
[[ (1502380155, 'F9632B2DFC58', 2, 30, -62, -68.16667175292969, 3.851405620574951)
  (1502380155, '5D358CDAED0D', 2, 30, -57, -58.20000457763672, 0.8051553964614868)
  (1502380155, '459F7A08D5D7', 2, 30, -74, -77.39999389648438, 1.830771565437317)
  (1502380155, '6392B6C5FB53', 2, 29, -61, -66.31033325195312, 2.3467788696289062)]]
[[ (1502380215, 'F9632B2DFC58', 2, 27, -65, -70.48147583007812, 4.388537406921387)
  (1502380215, '5D358CDAED0D', 2, 30, -57, -58.80000305175781, 0.88668292760849)
  (1502380215, '459F7A08D5D7', 2, 30, -71, -77.33334350585938, 4.603847503662109)
  (1502380215, '6392B6C5FB53', 2, 29, -64, -65.96551513671875, 1.0170952081680298)]]
[[ (1502380215, 'F9632B2DFC58', 2, 27, -65, -70.48147583007812, 4.388537406921387)
  (1502380215, '5D358CDAED0D', 2, 30, -57, -58.80000305175781, 0.88668292760849)
  (1502380215, '459F7A08D5D7', 2, 30, -71, -77.33334350585938, 4.603847503662109)
  (1502380215, '6392B6C5FB53', 2, 29, -64, -65.96551513671875, 1.0170952081680298)]]
[[ (1502380275, 'F9632B2DFC58', 2, 30, -63, -67.566650390625, 1.6120867729187012)
  (1502380275, '5D358CDAED0D', 2, 29, -57, -58.482757568359375, 0.5744994282722473)
