hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
CD14A8AB0613,05,-39,0,213,2820,80,0,0,0,0,1,0
CD14A8AB0613,05,-40,0,213,2820,80,0,0,0,0,1,0
CD14A8AB0613,05,-40,0,213,2820,80,0,0,0,0,1,0
BF3E94540EA5,04,-37,0,212,2800,01,213,0,34,0,0,0
AA649A208A65,05,-36,0,213,2860,01,0,0,58,0,1,0
2BD0D9147EAD,04,-39,0,110,2870,00,65535,0,11,0,0,0
ACB599A93612,04,-39,0,212,2820,00,0,0,3,0,0,0
BF3E94540EA5,04,-39,0,212,2820,00,213,0,22,0,0,0
E0D9C9889628,04,-35,0,212,2830,00,0,0,13,0,0,0
2BD0D9147EAD,04,-39,0,110,2870,00,65535,0,29,0,0,0
E51739DE3DF8,05,-40,0,213,2770,01,212,247,43,0,1,0
1CEE23442F0F,05,-40,0,213,2850,01,0,0,42,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-20,0,212,3580,00,213,0,2,0,1,0
796A607B4F56,05,-31,0,212,3570,14,213,239,7,0,1,0
BF3E94540EA5,04,-50,0,212,2820,00,213,0,0,0,0,0
07AEC744BB84,04,-44,0,110,2710,20,0,0,0,0,0,0
1CE8CD510E5E,05,-49,0,213,2910,80,0,0,0,0,1,0
1376F0123952,04,-50,0,110,2740,20,0,0,0,0,0,0
ACB599A93612,04,-50,0,212,2820,00,0,0,1,0,0,0
0C85F243C99F,05,-50,0,213,2850,00,212,30,13,0,1,0
AA649A208A65,05,-50,0,213,2860,00,0,0,9,0,1,0
15AED58FDAE5,05,-50,0,213,2830,80,0,0,0,0,1,0
11BBFDD1063B,05,-50,0,213,2840,80,0,0,0,0,1,0
676D35379A62,05,-47,0,213,2840,03,212,49,301,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-21,0,212,3580,80,213,0,3,0,1,0
B23D8A255AB1,04,-69,0,110,2820,20,0,0,0,0,0,0
05EDCB3A4A83,04,-77,0,110,2820,20,0,0,0,0,0,0
B2E11D6C2D33,04,-78,0,110,2810,A0,212,3,1,0,0,0
BF3E94540EA5,04,-65,0,212,2820,00,213,0,1,0,0,0
0C2F3334E5B0,05,-67,0,213,2880,03,0,0,90,0,1,0
B89A50B3A314,05,-76,0,213,2840,80,0,0,0,0,1,0
2BD0D9147EAD,04,-59,0,110,2870,00,65535,0,1,0,0,0
28A45FF485B8,05,-76,0,213,2810,A0,0,0,0,0,1,0
ADDE326CD51B,04,-74,0,110,2790,20,0,0,1,0,0,0
F8765E9FE8D8,05,-54,0,213,2800,80,0,0,0,0,1,0
4B97573B050C,04,-61,0,212,2810,00,0,0,1,0,0,0
11BBFDD1063B,05,-53,0,213,2840,80,0,0,0,0,1,0
E0D9C9889628,04,-64,0,212,2840,00,0,0,0,0,0,0
ACB599A93612,04,-64,0,212,2820,00,0,0,1,0,0,0
2C8FEE1CBD44,04,-59,0,110,2870,20,0,0,1,0,0,0
9CC66D198255,05,-62,0,213,2890,80,0,0,0,0,1,0
53F42A48F297,05,-71,0,213,2880,80,65535,0,0,0,1,0
ACAE0357E03C,04,-71,0,110,2860,20,0,0,1,0,0,0
DDA5BDE872C3,04,-69,0,110,2870,20,0,0,1,0,0,0
676D35379A62,05,-46,0,213,2840,00,212,49,3,0,1,0
DBD937571833,04,-76,0,110,2840,20,0,0,0,0,0,0
658D7CD51750,04,-68,0,110,2830,20,0,0,0,0,0,0
7F2F4B178D45,04,-57,0,110,2830,20,0,0,0,0,0,0
424E53A07DF8,04,-70,0,110,2590,00,0,0,1,0,0,0
5EE66F0EAD6D,04,-67,0,111,2870,20,213,107,1,0,0,0
D2AA2F65E678,05,-70,0,213,2850,80,0,0,0,0,1,0
E5C10728B1B5,05,-75,0,213,2900,80,0,0,0,0,1,0
11729F8532AD,04,-77,0,110,2840,20,110,33,1,0,0,0
23B6C469960B,05,-71,0,213,2850,80,0,0,0,0,1,0
33631FAFDDB6,05,-56,0,213,2800,80,0,0,0,0,1,0
31F79C32013E,04,-72,0,110,2790,20,0,0,1,0,0,0
BF54CE7DD666,05,-74,0,213,2830,80,0,0,0,0,1,0
F622756CB9F7,05,-58,0,213,2850,80,0,0,0,0,1,0
54F00B5FEB76,05,-56,0,213,2910,80,0,0,0,0,1,0
26090C4788D3,04,-75,0,110,2850,20,0,0,0,0,0,0
E51739DE3DF8,05,-61,0,213,2770,00,212,247,7,0,1,0
A8D531855A6C,04,-76,0,110,2820,20,0,0,0,0,0,0
7A71DDC77B09,04,-72,0,110,2760,20,0,0,0,0,0,0
1CE8CD510E5E,05,-51,0,213,2910,80,0,0,0,0,1,0
2286462ACD15,05,-69,0,213,2870,80,0,0,0,0,1,0
B915FB25721B,05,-77,0,213,2850,80,0,0,0,0,1,0
3679F7E2ABF1,04,-66,0,110,2820,20,65535,0,1,0,0,0
60709EE756ED,05,-69,0,213,2840,80,0,0,0,0,1,0
04DDF7A07962,04,-69,0,110,2810,20,0,0,1,0,0,0
12B1EA02BCD5,04,-76,0,110,2830,20,0,0,1,0,0,0
99248AB86228,05,-69,0,213,2820,80,0,0,0,0,1,0
859C86B743CA,04,-71,0,110,2850,A0,0,0,0,0,0,0
796A607B4F56,05,-33,0,212,3570,14,213,243,6,0,1,0
214B4AF5F68E,04,-70,0,110,2760,20,0,0,1,0,0,0
A6777437ACCA,05,-54,0,213,2860,00,212,82,4,0,1,0
B9BEDC908DDA,05,-80,0,213,2790,A0,0,0,0,0,1,0
50F95BE60ABF,04,-67,0,110,2890,20,0,0,1,0,0,0
07AEC744BB84,04,-45,0,110,2710,20,0,0,1,0,0,0
B882F112E8CD,04,-67,0,110,2870,20,0,0,0,0,0,0
AA649A208A65,05,-57,0,213,2860,00,0,0,7,0,1,0
80394E266D04,05,-79,0,213,2860,A0,0,0,0,0,1,0
F5F1F38DBF3F,04,-80,0,110,2880,20,212,3,1,0,0,0
0C85F243C99F,05,-59,0,213,2850,00,212,30,4,0,1,0
23B0AAF9E073,04,-71,0,110,2830,20,65535,0,1,0,0,0
21A095CE09EB,05,-63,0,213,2860,20,0,0,20,0,1,0
42444FA3C7A0,05,-70,0,213,2840,80,0,0,0,0,1,0
31B9FC404622,04,-70,0,110,2830,20,65535,0,0,0,0,0
AE8078F52797,05,-78,0,213,2900,80,0,0,0,0,1,0
F8785D5E82D8,04,-74,0,110,2810,20,65535,0,1,0,0,0
6CB2C2E23CB4,05,-57,0,213,2710,00,0,0,3,0,1,0
6F8A55924FA1,04,-68,0,110,2880,20,0,0,0,0,0,0
183ACB66CFDE,04,-54,0,110,2710,20,0,0,0,0,0,0
86A2F042A5E3,04,-72,0,110,2820,20,0,0,0,0,0,0
26D8D26C2F04,04,-54,0,213,2830,00,0,0,0,0,0,0
03169D1569BC,04,-72,0,110,2870,20,0,0,1,0,0,0
15AED58FDAE5,05,-53,0,213,2830,80,0,0,0,0,1,0
5D38E7185F1D,04,-69,0,110,2870,20,212,13,1,0,0,0
1D2F42087780,04,-79,0,110,2800,20,0,0,0,0,0,0
B2FBEB37739C,04,-57,0,110,2830,20,65535,0,0,0,0,0
B85B49A4EDBA,04,-79,0,110,2850,20,212,18,0,0,0,0
F72BA9916DCF,04,-79,0,110,2830,20,212,27,0,0,0,0
1A410DD0C5B1,05,-65,0,213,2890,20,0,0,16,0,1,0
BA173EA0A1D2,04,-75,0,110,2800,20,0,0,0,0,0,0
90DA1EA2AF87,04,-80,0,110,2810,20,0,0,1,0,0,0
9FF6E9A3C8D0,04,-80,0,110,2650,20,0,0,1,0,0,0
CD14A8AB0613,05,-78,0,213,2820,80,0,0,0,0,1,0
1CEE23442F0F,05,-68,0,213,2850,00,0,0,4,0,1,0
BE7A82569832,04,-79,0,110,2900,20,212,23,1,0,0,0
359D86A0CB2F,04,-65,0,110,2850,20,0,0,1,0,0,0
1376F0123952,04,-49,0,110,2740,20,0,0,0,0,0,0
6DB9E78FFA4B,05,-77,0,213,2880,80,0,0,0,0,1,0
34EC8D9EA832,05,-54,0,213,2850,00,212,30,3,0,1,0
2CBA1FDD3408,05,-68,0,213,2830,80,0,0,0,0,1,0
0E7A9376C7C1,05,-75,0,213,2800,A0,0,0,0,0,1,0
3492B3AD3519,05,-75,0,213,2900,80,0,0,0,0,1,0
A6E5485B944D,05,-68,0,213,2870,80,0,0,0,0,1,0
526ECE164BAE,05,-77,0,213,2900,80,0,0,0,0,1,0
0106A27804F7,04,-79,0,110,2730,20,0,0,1,0,0,0
AFF2A7C8800A,05,-76,0,213,2850,A0,0,0,0,0,1,0
7845B78D5908,04,-67,0,110,2840,20,0,0,1,0,0,0
1D94052DB25C,04,-76,0,110,2860,A0,65535,0,0,0,0,0
7C05DCE7CE9B,04,-71,0,110,2880,20,0,0,0,0,0,0
BC674231AD32,04,-70,0,110,2800,20,0,0,0,0,0,0
AD7B2C4E607C,04,-80,0,110,2860,20,212,7,0,0,0,0
31D7C0581FA6,04,-74,0,110,2790,20,0,0,1,0,0,0
04C08BF50F11,05,-77,0,213,2870,A0,0,0,0,0,1,0
FD2675AC1CE5,04,-63,0,110,2880,20,0,0,0,0,0,0
63023045A7E7,05,-58,0,213,2890,20,0,0,22,0,1,0
7CAF97077CAB,04,-73,0,110,2850,20,0,0,1,0,0,0
38251B96230A,05,-73,0,213,2890,A0,0,0,0,0,1,0
BDD0EB9D7216,04,-80,0,110,2820,20,0,0,0,0,0,0
0A89E336A9C6,04,-71,0,110,2790,20,0,0,1,0,0,0
A86CDF4FB394,05,-80,0,213,2860,80,0,0,0,0,1,0
06C7D037B4CD,05,-79,0,213,2860,80,0,0,0,0,1,0
E26819C70274,05,-76,0,213,2880,A0,0,0,0,0,1,0
11068E9553AA,04,-80,0,110,2700,20,0,0,1,0,0,0
155831B5F5B4,04,-68,0,110,2840,20,0,0,0,0,0,0
BAAB1D595BC1,05,-73,0,213,2910,80,0,0,0,0,1,0
56EED883B8A6,05,-74,0,213,2830,A0,0,0,0,0,1,0
9D25B760F0D0,05,-80,0,213,2840,20,0,0,16,0,1,0
67A3E1B2F8DB,05,-80,0,213,2820,A0,0,0,0,0,1,0
31B116E285B4,04,-80,0,110,2850,20,0,0,0,0,0,0
8456F2B72429,05,-77,0,213,2830,A0,0,0,0,0,1,0
DBA855B737E9,04,-80,0,110,2800,20,0,0,0,0,0,0
A32185858AC4,05,-76,0,213,2770,A0,0,0,0,0,1,0
4C8AC34495B7,05,-75,0,213,2790,A0,0,0,0,0,1,0
2DA68D5A48FD,04,-79,0,110,2810,20,65535,0,1,0,0,0
9158F8C40DAE,05,-78,0,213,2880,A0,0,0,0,0,1,0
EC9A670E2DC0,04,-80,0,110,2800,20,0,0,1,0,0,0
04CCA67F58CE,04,-80,0,110,2830,20,65535,0,0,0,0,0
B50235833048,05,-78,0,213,2830,80,0,0,0,0,1,0
8BD1136C3C1E,05,-79,0,213,2810,A0,0,0,0,0,1,0
7012E3184E5C,04,-80,0,110,2830,20,0,0,1,0,0,0
807688D3D21A,04,-79,0,110,2850,20,0,0,1,0,0,0
0FCF0105D903,05,-80,0,213,2830,A0,0,0,0,0,1,0
3CFC5EAFBFD6,04,-80,0,110,2790,20,0,0,0,0,0,0
FB037CA6D139,05,-79,0,213,2880,A0,0,0,0,0,1,0
419AA91D1C4B,05,-79,0,213,2840,A0,0,0,0,0,1,0
E473A4C1532D,05,-80,0,213,2780,A0,0,0,0,0,1,0
63023045A7E7,05,-56,0,213,2890,20,0,0,26,0,1,0
4C8AC34495B7,05,-73,0,213,2790,A0,0,0,0,0,1,0
47355DCF6AFD,05,-78,0,213,2930,A0,0,0,0,0,1,0
27C0A4938D8E,05,-80,0,213,2790,A0,0,0,0,0,1,0
FAD59704E8B8,05,-79,0,210,2870,A0,213,0,0,0,1,0
B907DCCCC069,05,-80,0,213,2820,A0,0,0,0,0,1,0
26054B8DF6BE,05,-80,0,213,2860,A0,0,0,0,0,1,0
27FD9B711AA3,05,-79,0,213,2870,A0,0,0,0,0,1,0
9D25B760F0D0,05,-79,0,213,2840,20,0,0,23,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
676D35379A62,05,-47,0,213,2840,00,212,49,3,0,1,0
07AEC744BB84,04,-46,0,110,2710,20,0,0,1,0,0,0
796A607B4F56,05,-32,0,212,3570,14,213,244,5,0,1,0
048FB98B7A9D,05,-21,0,212,3580,00,213,0,3,0,1,0
1376F0123952,04,-49,0,110,2740,20,0,0,1,0,0,0
A6777437ACCA,05,-50,0,213,2860,00,212,82,5,0,1,0
1CE8CD510E5E,05,-50,0,213,2910,80,0,0,0,0,1,0
A6777437ACCA,05,-49,0,213,2860,00,212,82,4,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-21,0,212,3580,00,213,0,3,0,1,0
796A607B4F56,05,-33,0,212,3570,14,213,249,6,0,1,0
34EC8D9EA832,05,-40,0,213,2840,83,212,30,429,0,1,0
796A607B4F56,05,-33,0,212,3560,15,213,0,20,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-27,0,212,3580,80,213,64,3,0,1,0
hwid,device_type,rssi,rssi_adj,curr_fware,battmv,accel,sent_fware,dfu_idx,extra,dfu_err,recent,cov
048FB98B7A9D,05,-34,0,212,3580,80,213,75,4,0,1,0
048FB98B7A9D,05,-36,0,212,3580,01,213,174,47,0,1,0
796A607B4F56,05,-15,0,213,3560,15,0,0,56,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,23,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,16,0,1,0
796A607B4F56,05,-39,0,213,3560,14,0,0,21,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,14,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,13,0,1,0
796A607B4F56,05,-39,0,213,3560,14,0,0,10,0,1,0
796A607B4F56,05,-39,0,213,3560,14,0,0,10,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,8,0,1,0
1376F0123952,04,-39,0,110,2740,20,0,0,1,0,0,0
796A607B4F56,05,-40,0,213,3560,14,0,0,16,0,1,0
796A607B4F56,05,-39,0,213,3560,14,0,0,7,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,15,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,8,0,1,0
796A607B4F56,05,-40,0,213,3560,14,0,0,14,0,1,0
2BD0D9147EAD,04,-40,0,110,2870,01,65535,0,49,0,0,0
AA649A208A65,05,-32,0,213,2870,01,0,0,49,0,1,0
E0D9C9889628,04,-39,0,212,2840,00,0,0,21,0,0,0
4B97573B050C,04,-39,0,212,2810,00,0,0,6,0,0,0
0C85F243C99F,05,-35,0,213,2840,01,212,30,36,0,1,0
ACB599A93612,04,-39,0,212,2820,00,0,0,16,0,0,0
E51739DE3DF8,05,-39,0,213,2770,02,212,247,72,0,1,0
AA649A208A65,05,-40,0,213,2870,00,0,0,24,0,1,0
E0D9C9889628,04,-38,0,212,2840,00,0,0,26,0,0,0
AA649A208A65,05,-20,0,213,2870,81,0,0,40,0,1,0
4B97573B050C,04,-40,0,212,2810,00,0,0,3,0,0,0
1CEE23442F0F,05,-37,0,213,2870,00,0,0,18,0,1,0
E51739DE3DF8,05,-38,0,213,2770,00,212,247,15,0,1,0
ACB599A93612,04,-40,0,212,2820,80,0,0,18,0,0,0
4B97573B050C,04,-39,0,212,2810,00,0,0,2,0,0,0
1CEE23442F0F,05,-35,0,213,2870,01,0,0,60,0,1,0
AA649A208A65,05,-28,0,213,2870,00,0,0,2,0,1,0
ACB599A93612,04,-40,0,212,2820,00,0,0,1,0,0,0
E51739DE3DF8,05,-40,0,213,2770,01,212,247,49,0,1,0
1CEE23442F0F,05,-40,0,213,2870,00,0,0,8,0,1,0
4B97573B050C,04,-39,0,212,2810,01,0,0,37,0,0,0
0C85F243C99F,05,-40,0,213,2840,00,212,30,19,0,1,0
1CEE23442F0F,05,-39,0,213,2870,00,0,0,3,0,1,0
0C85F243C99F,05,-31,0,213,2840,00,212,30,17,0,1,0
AA649A208A65,05,-40,0,213,2870,01,0,0,39,0,1,0
E51739DE3DF8,05,-39,0,213,2770,00,212,247,6,0,1,0
4B97573B050C,04,-35,0,212,2810,00,0,0,6,0,0,0
0C85F243C99F,05,-39,0,213,2840,00,212,30,13,0,1,0
E51739DE3DF8,05,-39,0,213,2770,00,212,247,6,0,1,0
1CEE23442F0F,05,-38,0,213,2870,00,0,0,5,0,1,0
4B97573B050C,04,-40,0,212,2810,00,0,0,1,0,0,0
ACB599A93612,04,-40,0,212,2820,00,0,0,0,0,0,0
AA649A208A65,05,-29,0,213,2870,00,0,0,11,0,1,0
ACB599A93612,04,-39,0,212,2820,00,0,0,0,0,0,0
E51739DE3DF8,05,-40,0,213,2770,00,212,247,7,0,1,0
4B97573B050C,04,-40,0,212,2810,00,0,0,0,0,0,0
ACB599A93612,04,-39,0,212,2820,00,0,0,1,0,0,0
1CEE23442F0F,05,-33,0,213,2870,00,0,0,15,0,1,0
4B97573B050C,04,-40,0,212,2810,00,0,0,0,0,0,0
ACB599A93612,04,-38,0,212,2820,00,0,0,0,0,0,0
AA649A208A65,05,-31,0,213,2870,00,0,0,6,0,1,0
4B97573B050C,04,-40,0,212,2810,00,0,0,0,0,0,0
AA649A208A65,05,-31,0,213,2870,00,0,0,6,0,1,0
E51739DE3DF8,05,-28,0,213,2770,00,212,247,4,0,1,0
E51739DE3DF8,05,-28,0,213,2770,00,212,247,6,0,1,0
E51739DE3DF8,05,-28,0,213,2770,20,212,247,19,0,1,0
AA649A208A65,05,-30,0,213,2870,00,0,0,7,0,1,0
AA649A208A65,05,-31,0,213,2870,00,0,0,7,0,1,0
AA649A208A65,05,-31,0,213,2870,00,0,0,6,0,1,0
AA649A208A65,05,-31,0,213,2870,00,0,0,9,0,1,0
AA649A208A65,05,-30,0,213,2870,00,0,0,5,0,1,0
1CEE23442F0F,05,-25,0,213,2870,20,0,0,17,0,1,0
4B97573B050C,04,-40,0,212,2800,80,0,0,1,0,0,0
AA649A208A65,05,-31,0,213,2870,00,0,0,7,0,1,0
4B97573B050C,04,-38,0,212,2800,00,0,0,1,0,0,0
1CEE23442F0F,05,-26,0,213,2870,20,0,0,27,0,1,0
AA649A208A65,05,-31,0,213,2860,00,0,0,3,0,1,0
1CEE23442F0F,05,-26,0,213,2870,20,0,0,18,0,1,0
AA649A208A65,05,-31,0,213,2860,00,0,0,4,0,1,0
4B97573B050C,04,-40,0,212,2800,00,0,0,0,0,0,0
